,precision,recall,f1-score,support
0,0.9262295081967213,0.8129496402877698,0.8659003831417624,139.0
1,0.6212121212121212,0.7321428571428571,0.6721311475409836,56.0
2,0.6296296296296297,0.723404255319149,0.6732673267326733,47.0
