,precision,recall,f1-score,support
0,0.6222222222222222,0.6511627906976745,0.6363636363636364,43.0
1,0.6410256410256411,0.5813953488372093,0.6097560975609757,43.0
2,0.7758620689655172,0.8035714285714286,0.7894736842105263,56.0
