,precision,recall,f1-score,support
0,0.6590909090909091,0.6744186046511628,0.6666666666666666,43.0
1,0.5681818181818182,0.5813953488372093,0.5747126436781609,43.0
2,0.8148148148148148,0.7857142857142857,0.7999999999999999,56.0
