set, fraction_valid, fraction_valid_pt, fraction_pt, run_time, avg_n_nodes, avg_n_edges, fraction_unique, atom_type_hist, formal_charge_hist, numh_hist, chirality_hist, n_nodes_hist, n_edges_hist, edge_feature_hist
Epoch 20, 0.520, 0.0, 0.0, 419.7, 13.860, 2.009, 0.860, [0.69, 0.18, 0.13, 0.0, 0.01, 0.0, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.02, 0.06, 0.0, 0.1, 0.02, 0.0, 0.06, 0.02, 0.02, 0.08, 0.02, 0.04, 0.04, 0.06, 0.12, 0.04, 0.0, 0.0, 0.02, 0.02, 0.04, 0.02, 0.02, 0.0, 0.0, 0.02, 0.02, 0.0, 0.0, 0.02, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.34, 0.37, 0.26, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.78, 0.22, 0.0]
Epoch 22, 0.780, 0.0, 0.02, 461.49, 7.320, 2.011, 0.780, [0.64, 0.2, 0.16, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.06, 0.14, 0.16, 0.06, 0.02, 0.14, 0.04, 0.02, 0.02, 0.02, 0.0, 0.04, 0.04, 0.0, 0.04, 0.08, 0.0, 0.04, 0.0, 0.02, 0.0, 0.0, 0.0, 0.02, 0.02, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.43, 0.29, 0.22, 0.02, 0.01, 0.0, 0.0, 0.0, 0.0, 0.02], [0.73, 0.27, 0.0]
Epoch 24, 0.560, 0.66667, 0.12, 503.01, 27.980, 2.029, 0.860, [0.7, 0.12, 0.17, 0.0, 0.01, 0.0, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.06, 0.0, 0.02, 0.02, 0.06, 0.0, 0.04, 0.0, 0.0, 0.02, 0.04, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.04, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.04, 0.06, 0.04, 0.0, 0.06, 0.0, 0.06, 0.0, 0.0, 0.04, 0.0, 0.0, 0.08, 0.1, 0.02, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.04, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0], [0.27, 0.45, 0.25, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.78, 0.21, 0.0]
Epoch 26, 0.880, 0.5, 0.04, 545.12, 6.280, 2.096, 0.620, [0.67, 0.16, 0.17, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.2, 0.14, 0.04, 0.0, 0.06, 0.12, 0.02, 0.04, 0.06, 0.02, 0.04, 0.0, 0.06, 0.1, 0.0, 0.02, 0.02, 0.0, 0.02, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.35, 0.37, 0.25, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02], [0.8, 0.2, 0.0]
Epoch 28, 0.560, 0.71429, 0.14, 586.88, 20.420, 2.153, 0.800, [0.69, 0.16, 0.14, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.08, 0.06, 0.12, 0.0, 0.04, 0.02, 0.02, 0.0, 0.0, 0.02, 0.04, 0.0, 0.04, 0.0, 0.0, 0.0, 0.02, 0.0, 0.06, 0.0, 0.04, 0.0, 0.02, 0.02, 0.0, 0.02, 0.02, 0.02, 0.0, 0.04, 0.0, 0.0, 0.0, 0.02, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.1, 0.02, 0.02, 0.0, 0.0, 0.06, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.24, 0.43, 0.3, 0.02, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0], [0.74, 0.26, 0.0]
Epoch 30, 0.540, 0.6875, 0.32, 629.76, 24.760, 2.136, 0.880, [0.7, 0.16, 0.13, 0.0, 0.01, 0.0, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.02, 0.08, 0.08, 0.04, 0.02, 0.02, 0.02, 0.0, 0.02, 0.0, 0.06, 0.0, 0.0, 0.04, 0.02, 0.0, 0.0, 0.02, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.02, 0.02, 0.04, 0.0, 0.0, 0.0, 0.0, 0.08, 0.0, 0.02, 0.02, 0.0, 0.0, 0.0, 0.02, 0.02, 0.06, 0.02, 0.04, 0.04, 0.0, 0.04, 0.0, 0.02, 0.02, 0.02, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0], [0.21, 0.49, 0.28, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.71, 0.28, 0.01]
Epoch 32, 0.800, 0.82143, 0.56, 673.18, 33.960, 2.045, 0.740, [0.73, 0.14, 0.13, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.02, 0.0, 0.0, 0.04, 0.02, 0.04, 0.02, 0.0, 0.06, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.02, 0.0, 0.02, 0.04, 0.0, 0.0, 0.02, 0.02, 0.0, 0.02, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.02, 0.04, 0.04, 0.0, 0.04, 0.0, 0.0, 0.0, 0.34, 0.0, 0.06, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.22, 0.52, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.78, 0.22, 0.0]
Epoch 34, 0.800, 0.0, 0.0, 716.22, 11.160, 2.022, 0.700, [0.65, 0.16, 0.18, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.06, 0.08, 0.04, 0.02, 0.0, 0.02, 0.14, 0.06, 0.12, 0.02, 0.08, 0.02, 0.02, 0.0, 0.0, 0.04, 0.0, 0.02, 0.02, 0.06, 0.0, 0.0, 0.02, 0.04, 0.02, 0.0, 0.02, 0.0, 0.02, 0.02, 0.02, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.28, 0.48, 0.22, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01], [0.78, 0.22, 0.0]
Epoch 36, 0.540, 0.6, 0.3, 758.54, 31.260, 2.067, 0.940, [0.73, 0.12, 0.15, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.0, 0.04, 0.02, 0.02, 0.04, 0.02, 0.0, 0.02, 0.0, 0.02, 0.04, 0.04, 0.02, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.02, 0.0, 0.02, 0.0, 0.02, 0.0, 0.04, 0.02, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.02, 0.0, 0.0, 0.04, 0.08, 0.0, 0.02, 0.02, 0.04, 0.0, 0.02, 0.04, 0.02, 0.0, 0.04, 0.02, 0.02, 0.04, 0.0, 0.02, 0.0, 0.0, 0.0, 0.04, 0.02, 0.02], [0.2, 0.54, 0.24, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.73, 0.27, 0.0]
Epoch 38, 0.800, 1.0, 0.3, 801.81, 26.680, 2.106, 0.540, [0.71, 0.12, 0.16, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.04, 0.02, 0.02, 0.0, 0.08, 0.02, 0.04, 0.0, 0.04, 0.0, 0.06, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.0, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.04, 0.0, 0.02, 0.02, 0.0, 0.0, 0.02, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.17, 0.56, 0.26, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.73, 0.25, 0.02]
Epoch 40, 0.540, 0.75, 0.08, 844.83, 19.140, 2.044, 0.900, [0.68, 0.19, 0.13, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.0, 0.06, 0.08, 0.0, 0.0, 0.0, 0.04, 0.06, 0.06, 0.04, 0.02, 0.02, 0.04, 0.02, 0.04, 0.06, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.04, 0.04, 0.02, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.04, 0.0, 0.02, 0.02, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.31, 0.37, 0.3, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.77, 0.23, 0.0]
Epoch 42, 0.820, 0.875, 0.32, 888.11, 25.300, 2.092, 0.680, [0.71, 0.13, 0.14, 0.0, 0.02, 0.0, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.1, 0.02, 0.08, 0.02, 0.02, 0.02, 0.02, 0.0, 0.06, 0.0, 0.0, 0.0, 0.0, 0.06, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.0, 0.08, 0.02, 0.02, 0.02, 0.0, 0.02, 0.0, 0.04, 0.0, 0.08, 0.0, 0.0, 0.02, 0.0, 0.02, 0.0, 0.0, 0.08, 0.0, 0.0, 0.1, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.19, 0.54, 0.26, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.76, 0.24, 0.01]
Epoch 44, 0.480, 0.64286, 0.28, 932.31, 34.380, 2.114, 0.920, [0.73, 0.13, 0.14, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.04, 0.02, 0.0, 0.0, 0.06, 0.0, 0.02, 0.04, 0.08, 0.02, 0.02, 0.0, 0.0, 0.04, 0.0, 0.02, 0.0, 0.0, 0.06, 0.0, 0.02, 0.02, 0.0, 0.02, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.04, 0.04, 0.02, 0.0, 0.02, 0.02, 0.02, 0.02, 0.02, 0.0, 0.02, 0.12, 0.04, 0.02, 0.0, 0.0, 0.02, 0.02], [0.19, 0.53, 0.26, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.76, 0.24, 0.0]
Epoch 46, 0.840, 1.0, 0.26, 975.6, 21.800, 2.053, 0.600, [0.71, 0.15, 0.14, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.04, 0.1, 0.04, 0.0, 0.04, 0.1, 0.04, 0.0, 0.0, 0.04, 0.0, 0.0, 0.02, 0.06, 0.0, 0.04, 0.0, 0.06, 0.02, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.02, 0.0, 0.0, 0.0, 0.0, 0.02, 0.26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.26, 0.47, 0.26, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.78, 0.22, 0.0]
Epoch 48, 0.840, 0.88235, 0.68, 1018.76, 35.580, 2.107, 0.560, [0.72, 0.13, 0.15, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.04, 0.04, 0.0, 0.02, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.0, 0.02, 0.0, 0.02, 0.0, 0.0, 0.02, 0.02, 0.0, 0.02, 0.04, 0.0, 0.0, 0.02, 0.02, 0.16, 0.02, 0.0, 0.1, 0.0, 0.0, 0.08, 0.0, 0.02, 0.1, 0.16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.19, 0.53, 0.28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.74, 0.26, 0.0]
Epoch 50, 0.700, 1.0, 0.42, 1063.03, 35.900, 2.158, 0.880, [0.7, 0.14, 0.15, 0.0, 0.01, 0.0, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.02, 0.0, 0.04, 0.02, 0.0, 0.02, 0.02, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0, 0.02, 0.0, 0.0, 0.02, 0.02, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.02, 0.0, 0.0, 0.04, 0.02, 0.0, 0.02, 0.0, 0.02, 0.0, 0.0, 0.02, 0.0, 0.0, 0.04, 0.0, 0.06, 0.04, 0.14, 0.02, 0.04, 0.06, 0.04, 0.0, 0.02, 0.0, 0.02, 0.0, 0.04, 0.02, 0.02, 0.0, 0.04, 0.0], [0.17, 0.51, 0.31, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.73, 0.27, 0.0]
