set, fraction_valid, fraction_valid_pt, fraction_pt, run_time, avg_n_nodes, avg_n_edges, fraction_unique, atom_type_hist, formal_charge_hist, numh_hist, chirality_hist, n_nodes_hist, n_edges_hist, edge_feature_hist
Epoch 20, 0.520, 0.53659, 0.82, 2414.6, 21.080, 2.161, 1.000, [0.7, 0.16, 0.1, 0.02, 0.02, 0.0, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.0, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.02, 0.02, 0.02, 0.06, 0.06, 0.14, 0.08, 0.12, 0.08, 0.08, 0.1, 0.14, 0.02], [0.17, 0.52, 0.3, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.73, 0.27, 0.01]
Epoch 22, 0.680, 0.72093, 0.86, 2655.73, 19.860, 2.141, 1.000, [0.73, 0.14, 0.09, 0.01, 0.02, 0.01, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.02, 0.04, 0.0, 0.0, 0.02, 0.02, 0.0, 0.18, 0.1, 0.1, 0.08, 0.12, 0.02, 0.14, 0.08, 0.04, 0.0], [0.18, 0.51, 0.29, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.7, 0.3, 0.0]
Epoch 24, 0.740, 0.73684, 0.76, 2895.06, 20.300, 2.156, 1.000, [0.72, 0.14, 0.1, 0.01, 0.02, 0.01, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.02, 0.02, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.04, 0.02, 0.16, 0.1, 0.06, 0.14, 0.2, 0.06, 0.08, 0.02, 0.02], [0.19, 0.49, 0.3, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.73, 0.26, 0.01]
Epoch 26, 0.760, 0.71429, 0.7, 3131.37, 19.480, 2.156, 1.000, [0.7, 0.16, 0.1, 0.02, 0.02, 0.01, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.02, 0.0, 0.0, 0.0, 0.06, 0.0, 0.02, 0.0, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.06, 0.12, 0.1, 0.12, 0.08, 0.06, 0.24, 0.06, 0.0, 0.0], [0.18, 0.5, 0.3, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.72, 0.28, 0.0]
Epoch 28, 0.840, 0.81579, 0.76, 3364.83, 19.760, 2.150, 1.000, [0.73, 0.16, 0.08, 0.0, 0.02, 0.01, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.02, 0.02, 0.0, 0.02, 0.02, 0.0, 0.0, 0.02, 0.04, 0.02, 0.0, 0.04, 0.02, 0.0, 0.04, 0.08, 0.06, 0.08, 0.12, 0.14, 0.1, 0.14, 0.02, 0.0], [0.16, 0.53, 0.3, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.73, 0.27, 0.0]
Epoch 30, 0.840, 0.81395, 0.86, 3594.31, 19.780, 2.123, 1.000, [0.7, 0.15, 0.11, 0.0, 0.02, 0.01, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.0, 0.04, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.02, 0.0, 0.02, 0.0, 0.02, 0.1, 0.08, 0.2, 0.14, 0.02, 0.08, 0.1, 0.1, 0.04, 0.0], [0.19, 0.5, 0.29, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.73, 0.27, 0.0]
Epoch 32, 0.760, 0.82609, 0.92, 3826.06, 21.220, 2.139, 0.980, [0.72, 0.13, 0.11, 0.01, 0.02, 0.01, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.02, 0.0, 0.0, 0.0, 0.02, 0.02, 0.0, 0.0, 0.02, 0.0, 0.02, 0.08, 0.18, 0.08, 0.06, 0.14, 0.18, 0.1, 0.04, 0.02], [0.18, 0.51, 0.3, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.72, 0.28, 0.0]
Epoch 34, 0.960, 0.95652, 0.92, 4063.74, 20.680, 2.130, 1.000, [0.74, 0.12, 0.1, 0.01, 0.02, 0.0, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.02, 0.12, 0.2, 0.06, 0.16, 0.02, 0.1, 0.12, 0.08, 0.06, 0.0], [0.16, 0.56, 0.27, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.72, 0.27, 0.0]
Epoch 36, 0.760, 0.7619, 0.84, 4297.08, 20.480, 2.127, 1.000, [0.73, 0.12, 0.12, 0.02, 0.02, 0.0, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.02, 0.04, 0.02, 0.04, 0.02, 0.14, 0.12, 0.14, 0.12, 0.14, 0.06, 0.06, 0.02, 0.02], [0.21, 0.49, 0.28, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.72, 0.28, 0.0]
Epoch 38, 0.980, 0.97561, 0.82, 4552.68, 19.640, 2.147, 1.000, [0.74, 0.14, 0.08, 0.01, 0.02, 0.0, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.02, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.04, 0.0, 0.06, 0.0, 0.1, 0.06, 0.22, 0.16, 0.06, 0.08, 0.08, 0.08, 0.0, 0.0], [0.16, 0.55, 0.28, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.73, 0.27, 0.0]
Epoch 40, 0.800, 0.78571, 0.84, 4798.22, 20.280, 2.140, 1.000, [0.73, 0.13, 0.1, 0.01, 0.02, 0.01, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.02, 0.0, 0.0, 0.04, 0.02, 0.02, 0.0, 0.0, 0.0, 0.0, 0.06, 0.08, 0.1, 0.1, 0.22, 0.18, 0.1, 0.04, 0.0, 0.0], [0.2, 0.49, 0.29, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.73, 0.27, 0.0]
Epoch 42, 0.740, 0.775, 0.8, 5044.9, 19.880, 2.111, 1.000, [0.71, 0.14, 0.11, 0.02, 0.02, 0.01, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.04, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.06, 0.18, 0.16, 0.08, 0.06, 0.1, 0.12, 0.08, 0.0, 0.02], [0.2, 0.5, 0.29, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.73, 0.27, 0.0]
Epoch 44, 0.860, 0.84444, 0.9, 5291.49, 19.880, 2.135, 1.000, [0.71, 0.14, 0.1, 0.02, 0.02, 0.01, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06, 0.02, 0.0, 0.02, 0.04, 0.06, 0.16, 0.16, 0.16, 0.08, 0.1, 0.06, 0.04, 0.02, 0.0], [0.19, 0.5, 0.3, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.71, 0.28, 0.0]
Epoch 46, 0.860, 0.86667, 0.9, 5527.94, 21.840, 2.152, 1.000, [0.73, 0.14, 0.1, 0.01, 0.02, 0.01, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.02, 0.04, 0.06, 0.14, 0.08, 0.2, 0.12, 0.08, 0.12, 0.06, 0.04], [0.17, 0.53, 0.29, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.71, 0.29, 0.0]
Epoch 48, 0.880, 0.86957, 0.92, 5756.94, 20.420, 2.149, 1.000, [0.7, 0.17, 0.09, 0.01, 0.02, 0.01, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.02, 0.02, 0.08, 0.02, 0.06, 0.14, 0.06, 0.14, 0.1, 0.24, 0.06, 0.04, 0.0, 0.0], [0.19, 0.49, 0.3, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.72, 0.27, 0.0]
Epoch 50, 0.920, 0.95455, 0.88, 5988.69, 20.640, 2.120, 0.980, [0.71, 0.14, 0.1, 0.02, 0.01, 0.01, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0, 0.02, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.08, 0.12, 0.1, 0.12, 0.14, 0.18, 0.1, 0.02, 0.02, 0.02], [0.21, 0.48, 0.29, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.72, 0.28, 0.0]
Epoch 52, 0.940, 0.95122, 0.82, 6219.07, 19.920, 2.143, 1.000, [0.73, 0.15, 0.09, 0.01, 0.02, 0.01, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.04, 0.0, 0.02, 0.0, 0.02, 0.0, 0.02, 0.0, 0.02, 0.04, 0.04, 0.06, 0.16, 0.18, 0.08, 0.12, 0.12, 0.04, 0.0, 0.02], [0.17, 0.51, 0.31, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.72, 0.28, 0.0]
Epoch 54, 0.900, 0.88889, 0.9, 6450.52, 20.020, 2.122, 0.980, [0.74, 0.11, 0.11, 0.02, 0.02, 0.0, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.0, 0.0, 0.02, 0.0, 0.0, 0.04, 0.02, 0.02, 0.02, 0.02, 0.02, 0.08, 0.12, 0.2, 0.16, 0.06, 0.08, 0.08, 0.02, 0.0], [0.2, 0.5, 0.28, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.73, 0.27, 0.01]
Epoch 56, 0.800, 0.86364, 0.88, 6681.45, 21.620, 2.148, 1.000, [0.72, 0.14, 0.11, 0.01, 0.02, 0.0, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.02, 0.0, 0.02, 0.02, 0.0, 0.0, 0.0, 0.02, 0.1, 0.04, 0.08, 0.2, 0.22, 0.14, 0.04, 0.06, 0.02], [0.18, 0.51, 0.31, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.71, 0.28, 0.0]
Epoch 58, 0.800, 0.82609, 0.92, 6912.43, 20.520, 2.133, 1.000, [0.71, 0.14, 0.1, 0.02, 0.02, 0.01, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.02, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.0, 0.04, 0.0, 0.02, 0.2, 0.08, 0.16, 0.08, 0.12, 0.1, 0.1, 0.02, 0.0], [0.2, 0.48, 0.29, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.72, 0.28, 0.0]
Epoch 60, 0.920, 0.91667, 0.96, 7144.83, 21.260, 2.158, 1.000, [0.73, 0.15, 0.09, 0.01, 0.01, 0.0, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.02, 0.16, 0.12, 0.14, 0.24, 0.08, 0.1, 0.08, 0.02, 0.0], [0.16, 0.54, 0.3, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.72, 0.28, 0.0]
Epoch 62, 0.940, 0.93617, 0.94, 7376.15, 21.560, 2.145, 1.000, [0.71, 0.13, 0.12, 0.01, 0.02, 0.01, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.06, 0.1, 0.06, 0.12, 0.08, 0.2, 0.24, 0.06, 0.02, 0.0], [0.18, 0.51, 0.29, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.73, 0.27, 0.0]
Epoch 64, 0.880, 0.93023, 0.86, 7607.95, 21.000, 2.139, 1.000, [0.74, 0.13, 0.1, 0.01, 0.02, 0.0, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12, 0.08, 0.16, 0.1, 0.16, 0.1, 0.1, 0.12, 0.0, 0.02], [0.19, 0.5, 0.3, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.73, 0.26, 0.01]
Epoch 66, 0.960, 0.95349, 0.86, 7842.84, 19.940, 2.124, 1.000, [0.73, 0.13, 0.1, 0.02, 0.02, 0.0, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.02, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.06, 0.02, 0.0, 0.18, 0.1, 0.16, 0.12, 0.16, 0.08, 0.04, 0.0, 0.0], [0.18, 0.53, 0.28, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.75, 0.25, 0.0]
Epoch 68, 0.960, 0.97959, 0.98, 8081.49, 20.780, 2.129, 1.000, [0.72, 0.12, 0.11, 0.02, 0.01, 0.01, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.04, 0.1, 0.06, 0.1, 0.04, 0.16, 0.18, 0.18, 0.08, 0.04, 0.0, 0.0], [0.19, 0.51, 0.29, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.75, 0.25, 0.0]
Epoch 70, 0.960, 0.95833, 0.96, 8316.92, 21.200, 2.138, 1.000, [0.73, 0.14, 0.09, 0.01, 0.01, 0.01, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.06, 0.06, 0.18, 0.2, 0.08, 0.16, 0.14, 0.08, 0.0, 0.0], [0.18, 0.52, 0.3, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.71, 0.29, 0.0]
Epoch 72, 0.940, 0.97826, 0.92, 8550.65, 20.820, 2.158, 0.980, [0.71, 0.15, 0.1, 0.02, 0.02, 0.01, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.0, 0.06, 0.12, 0.14, 0.18, 0.16, 0.16, 0.02, 0.06, 0.0, 0.04], [0.17, 0.51, 0.3, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.73, 0.26, 0.01]
Epoch 74, 0.940, 0.9375, 0.96, 8784.27, 19.980, 2.138, 1.000, [0.71, 0.12, 0.12, 0.01, 0.02, 0.02, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.0, 0.08, 0.08, 0.18, 0.08, 0.22, 0.08, 0.12, 0.06, 0.04, 0.0, 0.0], [0.19, 0.5, 0.29, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.72, 0.27, 0.01]
Epoch 76, 0.980, 0.97959, 0.98, 9017.39, 21.260, 2.149, 1.000, [0.73, 0.12, 0.11, 0.01, 0.01, 0.01, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.08, 0.12, 0.14, 0.16, 0.18, 0.02, 0.14, 0.06, 0.06, 0.0], [0.17, 0.52, 0.3, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.71, 0.28, 0.01]
Epoch 78, 0.960, 0.97872, 0.94, 9251.03, 20.960, 2.137, 1.000, [0.72, 0.14, 0.09, 0.02, 0.02, 0.01, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.02, 0.0, 0.04, 0.02, 0.08, 0.1, 0.1, 0.12, 0.2, 0.1, 0.12, 0.06, 0.0, 0.02], [0.18, 0.52, 0.29, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.72, 0.27, 0.01]
Epoch 80, 0.980, 0.97917, 0.96, 9485.25, 21.360, 2.139, 0.980, [0.74, 0.14, 0.09, 0.02, 0.02, 0.0, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.02, 0.04, 0.14, 0.08, 0.12, 0.12, 0.12, 0.26, 0.04, 0.02, 0.0], [0.16, 0.55, 0.28, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.73, 0.27, 0.0]
Epoch 82, 1.000, 1.0, 0.98, 9719.46, 21.540, 2.149, 1.000, [0.73, 0.13, 0.11, 0.01, 0.02, 0.0, 0.0], [0.0, 1.0, 0.0], [0, 0, 0, 0], [1, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06, 0.18, 0.14, 0.02, 0.18, 0.1, 0.16, 0.14, 0.0, 0.0], [0.17, 0.53, 0.3, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.73, 0.27, 0.0]
